backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl1.xvg -5.996230216178603
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl2.xvg -5.104977770759511
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl3.xvg -5.728940527416654
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl4.xvg -5.345269797376126
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl5.xvg -8.003991777725851
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl6.xvg -3.98740136340097
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl7.xvg -1.5851521151727113
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl8.xvg -1.0228515925417696
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl9.xvg -5.1948400192688595
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl10.xvg -0.8717729472847822
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl11.xvg -6.49237935616695
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl12.xvg -4.776585603009124
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl13.xvg -13.788893871643033
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl14.xvg 2.644157032566987
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl15.xvg -1.8581230943769071
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl16.xvg -15.037775070991614
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl17.xvg -14.112373746423103
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl18.xvg -11.053491475890851
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl19.xvg 3.6178269244513928
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl20.xvg -10.971482649402695
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl21.xvg 3.492741109619189
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl22.xvg -2.7987721239178214
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl23.xvg -4.515255102030693
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl24.xvg -11.406287686000628
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl25.xvg -17.176549974619384
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl26.xvg -8.208396314612074
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl27.xvg -10.861374188239274
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl28.xvg -7.180041582305272
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl29.xvg -4.000929567091788
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl30.xvg -10.366758527819393
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl31.xvg -9.452512107014805
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl32.xvg 4.2373844175984345
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl33.xvg -10.254497200427139
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl34.xvg -3.9703024656061743
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl35.xvg -5.620649787926929
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl36.xvg -4.034624903138749
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl37.xvg -4.613989653042424
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl38.xvg -6.441372846189218
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl39.xvg -12.41815938163652
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl40.xvg -4.580106636860641
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl41.xvg -3.7239883652175365
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl42.xvg -11.928695626532544
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl43.xvg -0.4731387241420961
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl44.xvg -7.947078651229035
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl45.xvg -9.035059850555953
backup_workpath_precalculated/edge_18625-1_18626-1/water/stateA/run3/transitions/dhdl46.xvg -5.643632061864295
