backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl1.xvg -13.590626950148739
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl2.xvg -16.28187601326139
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl3.xvg -16.92262561421265
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl4.xvg -7.9002171088109066
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl5.xvg -8.658336567638056
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl6.xvg -13.127589118172846
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl7.xvg -19.283481733312758
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl8.xvg -13.4779189088901
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl9.xvg -14.3480084674128
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl10.xvg -19.663793091394396
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl11.xvg -10.684363448648707
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl12.xvg -10.588941718740031
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl13.xvg -9.204771868772227
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl14.xvg -25.042329615742617
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl15.xvg -24.416221468317346
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl16.xvg -21.05946461858673
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl17.xvg -12.167486979156855
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl18.xvg -18.762165575756377
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl19.xvg -10.364696972167739
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl20.xvg -16.37502357175041
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl21.xvg -15.784731555810778
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl22.xvg -17.538315351129516
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl23.xvg -18.711270420915692
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl24.xvg -25.82728129995992
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl25.xvg -18.563422478638063
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl26.xvg -23.670180859911273
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl27.xvg -18.968688602014012
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl28.xvg -21.963922675910553
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl29.xvg -23.90611449243403
backup_workpath_precalculated/edge_18625-1_18626-1/protein/stateB/run2/transitions/dhdl30.xvg -17.69044599925058
